2025-04-05 01:21:44 | unimol_tools/data/conformer.py | 409 | INFO | Uni-Mol Tools | Start generating conformers...
2025-04-05 02:24:42 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [68/100] train_loss: 0.0238, val_loss: 0.0132, val_mse: 0.4490, lr: 0.000033
2025-04-05 02:25:17 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [69/100] train_loss: 0.0232, val_loss: 0.0317, val_mse: 1.0740, lr: 0.000032
2025-04-05 02:25:50 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [70/100] train_loss: 0.0331, val_loss: 0.0139, val_mse: 0.4735, lr: 0.000031
2025-04-05 02:26:26 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [71/100] train_loss: 0.0214, val_loss: 0.0210, val_mse: 0.7158, lr: 0.000030
2025-04-05 02:27:00 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [72/100] train_loss: 0.0233, val_loss: 0.0123, val_mse: 0.4194, lr: 0.000029
2025-04-05 02:27:37 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [73/100] train_loss: 0.0175, val_loss: 0.0218, val_mse: 0.7380, lr: 0.000028
2025-04-05 02:28:13 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [74/100] train_loss: 0.0181, val_loss: 0.0227, val_mse: 0.7642, lr: 0.000027
2025-04-05 02:28:49 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [75/100] train_loss: 0.0186, val_loss: 0.0081, val_mse: 0.2749, lr: 0.000026
2025-04-05 02:29:26 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [76/100] train_loss: 0.0184, val_loss: 0.0184, val_mse: 0.6231, lr: 0.000025
2025-04-05 02:30:01 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [77/100] train_loss: 0.0181, val_loss: 0.0132, val_mse: 0.4423, lr: 0.000024
2025-04-05 02:30:37 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [78/100] train_loss: 0.0153, val_loss: 0.0162, val_mse: 0.5452, lr: 0.000023
2025-04-05 02:31:11 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [79/100] train_loss: 0.0128, val_loss: 0.0083, val_mse: 0.2822, lr: 0.000022
2025-04-05 02:31:47 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [80/100] train_loss: 0.0147, val_loss: 0.0100, val_mse: 0.3387, lr: 0.000021
2025-04-05 02:32:23 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [81/100] train_loss: 0.0152, val_loss: 0.0120, val_mse: 0.4069, lr: 0.000020
2025-04-05 02:32:57 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [82/100] train_loss: 0.0139, val_loss: 0.0089, val_mse: 0.3043, lr: 0.000019
2025-04-05 02:33:33 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [83/100] train_loss: 0.0107, val_loss: 0.0088, val_mse: 0.2984, lr: 0.000018
2025-04-05 02:34:07 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [84/100] train_loss: 0.0112, val_loss: 0.0094, val_mse: 0.3199, lr: 0.000016
2025-04-05 02:34:43 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [85/100] train_loss: 0.0096, val_loss: 0.0100, val_mse: 0.3390, lr: 0.000015
2025-04-05 02:35:18 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [86/100] train_loss: 0.0099, val_loss: 0.0078, val_mse: 0.2658, lr: 0.000014
2025-04-05 02:35:55 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [87/100] train_loss: 0.0100, val_loss: 0.0077, val_mse: 0.2637, lr: 0.000013
2025-04-05 02:36:32 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [88/100] train_loss: 0.0090, val_loss: 0.0054, val_mse: 0.1830, lr: 0.000012
2025-04-05 02:37:08 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [89/100] train_loss: 0.0084, val_loss: 0.0075, val_mse: 0.2568, lr: 0.000011
2025-04-05 02:37:44 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [90/100] train_loss: 0.0091, val_loss: 0.0065, val_mse: 0.2203, lr: 0.000010
2025-04-05 02:38:18 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [91/100] train_loss: 0.0076, val_loss: 0.0049, val_mse: 0.1663, lr: 0.000009
2025-04-05 02:38:55 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [92/100] train_loss: 0.0083, val_loss: 0.0061, val_mse: 0.2077, lr: 0.000008
2025-04-05 02:39:31 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [93/100] train_loss: 0.0074, val_loss: 0.0046, val_mse: 0.1587, lr: 0.000007
2025-04-05 02:40:08 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [94/100] train_loss: 0.0064, val_loss: 0.0049, val_mse: 0.1672, lr: 0.000006
2025-04-05 02:40:42 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [95/100] train_loss: 0.0072, val_loss: 0.0046, val_mse: 0.1575, lr: 0.000005
2025-04-05 02:41:19 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [96/100] train_loss: 0.0069, val_loss: 0.0045, val_mse: 0.1536, lr: 0.000004
2025-04-05 02:41:56 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [97/100] train_loss: 0.0059, val_loss: 0.0045, val_mse: 0.1553, lr: 0.000003
2025-04-05 02:42:32 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [98/100] train_loss: 0.0060, val_loss: 0.0041, val_mse: 0.1414, lr: 0.000002
2025-04-05 02:43:09 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [99/100] train_loss: 0.0057, val_loss: 0.0039, val_mse: 0.1338, lr: 0.000001
2025-04-05 02:43:45 | unimol_tools/tasks/trainer.py | 499 | INFO | Uni-Mol Tools | Epoch [100/100] train_loss: 0.0058, val_loss: 0.0040, val_mse: 0.1369, lr: 0.000000
2025-04-05 02:43:45 | unimol_tools/models/unimolv2.py | 156 | INFO | Uni-Mol Tools | Loading pretrained weights from ./exp/model_0.pth
2025-04-05 02:43:47 | unimol_tools/tasks/trainer.py | 579 | INFO | Uni-Mol Tools | load model success!
2025-04-05 02:43:54 | unimol_tools/models/nnmodel.py | 241 | INFO | Uni-Mol Tools | fold 0, result {'mse': 0.13379725813865662, 'mae': 0.18456824123859406, 'r2': 0.9960536360740662, 'spearmanr': 0.9988277756958223, 'pearsonr': 0.9981323}
2025-04-05 02:43:54 | unimol_tools/models/nnmodel.py | 259 | INFO | Uni-Mol Tools | Uni-Mol metrics score: 
{'mse': 0.1337972603640823, 'mae': 0.18456823900981734, 'r2': 0.996053614683344, 'spearmanr': 0.9988277756958223, 'pearsonr': 0.99813240328708}
2025-04-05 02:43:54 | unimol_tools/models/nnmodel.py | 260 | INFO | Uni-Mol Tools | Uni-Mol & Metric result saved!
2025-04-05 02:43:54 | unimol_tools/data/conformer.py | 409 | INFO | Uni-Mol Tools | Start generating conformers...
2025-04-05 02:43:59 | unimol_tools/data/conformer.py | 420 | INFO | Uni-Mol Tools | Succeeded in generating conformers for 99.82% of molecules.
2025-04-05 02:43:59 | unimol_tools/data/conformer.py | 429 | INFO | Uni-Mol Tools | Failed conformers indices: [979, 1039]
2025-04-05 02:43:59 | unimol_tools/data/conformer.py | 437 | INFO | Uni-Mol Tools | Succeeded in generating 3d conformers for 99.09% of molecules.
2025-04-05 02:43:59 | unimol_tools/data/conformer.py | 446 | INFO | Uni-Mol Tools | Failed 3d conformers indices: [5, 28, 395, 470, 650, 964, 970, 979, 1031, 1039]
2025-04-05 02:43:59 | unimol_tools/tasks/trainer.py | 77 | INFO | Uni-Mol Tools | Number of GPUs available: 1
2025-04-05 02:43:59 | unimol_tools/tasks/trainer.py | 97 | INFO | Uni-Mol Tools | Using single GPU.
2025-04-05 02:44:04 | unimol_tools/models/unimolv2.py | 156 | INFO | Uni-Mol Tools | Loading pretrained weights from /root/miniconda3/lib/python3.10/site-packages/unimol_tools-0.1.3-py3.10.egg/unimol_tools/weights/modelzoo/310M/checkpoint.pt
2025-04-05 02:44:05 | unimol_tools/models/nnmodel.py | 282 | INFO | Uni-Mol Tools | start predict NNModel:unimolv2
2025-04-05 02:44:06 | unimol_tools/models/unimolv2.py | 156 | INFO | Uni-Mol Tools | Loading pretrained weights from ./exp/model_0.pth
2025-04-05 02:44:06 | unimol_tools/tasks/trainer.py | 579 | INFO | Uni-Mol Tools | load model success!
2025-04-05 02:44:13 | unimol_tools/predict.py | 103 | INFO | Uni-Mol Tools | final predict metrics score: 
{'mse': 0.13379725103122134, 'mae': 0.18456824163971886, 'r2': 0.9960536150403193, 'spearmanr': 0.9988277756958223, 'pearsonr': 0.9981324033218525}
2025-04-05 02:44:13 | unimol_tools/data/conformer.py | 409 | INFO | Uni-Mol Tools | Start generating conformers...
2025-04-05 02:44:15 | unimol_tools/data/conformer.py | 420 | INFO | Uni-Mol Tools | Succeeded in generating conformers for 100.00% of molecules.
2025-04-05 02:44:15 | unimol_tools/data/conformer.py | 437 | INFO | Uni-Mol Tools | Succeeded in generating 3d conformers for 97.81% of molecules.
2025-04-05 02:44:15 | unimol_tools/data/conformer.py | 446 | INFO | Uni-Mol Tools | Failed 3d conformers indices: [8, 24, 81, 144, 208, 217]
2025-04-05 02:44:15 | unimol_tools/tasks/trainer.py | 77 | INFO | Uni-Mol Tools | Number of GPUs available: 1
2025-04-05 02:44:15 | unimol_tools/tasks/trainer.py | 97 | INFO | Uni-Mol Tools | Using single GPU.
2025-04-05 02:44:21 | unimol_tools/models/unimolv2.py | 156 | INFO | Uni-Mol Tools | Loading pretrained weights from /root/miniconda3/lib/python3.10/site-packages/unimol_tools-0.1.3-py3.10.egg/unimol_tools/weights/modelzoo/310M/checkpoint.pt
2025-04-05 02:44:22 | unimol_tools/models/nnmodel.py | 282 | INFO | Uni-Mol Tools | start predict NNModel:unimolv2
2025-04-05 02:44:22 | unimol_tools/models/unimolv2.py | 156 | INFO | Uni-Mol Tools | Loading pretrained weights from ./exp/model_0.pth
2025-04-05 02:44:23 | unimol_tools/tasks/trainer.py | 579 | INFO | Uni-Mol Tools | load model success!
2025-04-05 02:44:25 | unimol_tools/predict.py | 103 | INFO | Uni-Mol Tools | final predict metrics score: 
{'mse': 2.9351975869205646, 'mae': 1.1181781861686357, 'r2': 0.851826221177937, 'spearmanr': 0.918175138710972, 'pearsonr': 0.9270399270061085}
2025-04-05 02:44:25 | unimol_tools/data/conformer.py | 409 | INFO | Uni-Mol Tools | Start generating conformers...
2025-04-05 02:44:27 | unimol_tools/data/conformer.py | 420 | INFO | Uni-Mol Tools | Succeeded in generating conformers for 100.00% of molecules.
2025-04-05 02:44:27 | unimol_tools/data/conformer.py | 437 | INFO | Uni-Mol Tools | Succeeded in generating 3d conformers for 96.77% of molecules.
2025-04-05 02:44:27 | unimol_tools/data/conformer.py | 446 | INFO | Uni-Mol Tools | Failed 3d conformers indices: [12]
2025-04-05 02:44:27 | unimol_tools/tasks/trainer.py | 77 | INFO | Uni-Mol Tools | Number of GPUs available: 1
2025-04-05 02:44:27 | unimol_tools/tasks/trainer.py | 97 | INFO | Uni-Mol Tools | Using single GPU.
2025-04-05 02:44:32 | unimol_tools/models/unimolv2.py | 156 | INFO | Uni-Mol Tools | Loading pretrained weights from /root/miniconda3/lib/python3.10/site-packages/unimol_tools-0.1.3-py3.10.egg/unimol_tools/weights/modelzoo/310M/checkpoint.pt
2025-04-05 02:44:33 | unimol_tools/models/nnmodel.py | 282 | INFO | Uni-Mol Tools | start predict NNModel:unimolv2
2025-04-05 02:44:34 | unimol_tools/models/unimolv2.py | 156 | INFO | Uni-Mol Tools | Loading pretrained weights from ./exp/model_0.pth
2025-04-05 02:44:35 | unimol_tools/tasks/trainer.py | 579 | INFO | Uni-Mol Tools | load model success!
2025-04-05 02:44:35 | unimol_tools/predict.py | 103 | INFO | Uni-Mol Tools | final predict metrics score: 
{'mse': 2.032924439462021, 'mae': 1.042739230980796, 'r2': 0.962549018272542, 'spearmanr': 0.9409986067909386, 'pearsonr': 0.9835696082830379}
